path;group_name
../subset_evaluation/stablediffusion/ai_Maltese_dog/153_sdv5_00129.png;ai_Maltese_dog
../subset_evaluation/stablediffusion/ai_Maltese_dog/153_sdv5_00007.png;ai_Maltese_dog
../subset_evaluation/stablediffusion/ai_Maltese_dog/153_sdv5_00188.png;ai_Maltese_dog
../subset_evaluation/stablediffusion/ai_Maltese_dog/153_sdv5_00172.png;ai_Maltese_dog
../subset_evaluation/stablediffusion/ai_Maltese_dog/153_sdv5_00136.png;ai_Maltese_dog
../subset_evaluation/stablediffusion/ai_Maltese_dog/153_sdv5_00024.png;ai_Maltese_dog
../subset_evaluation/stablediffusion/ai_Maltese_dog/153_sdv5_00079.png;ai_Maltese_dog
../subset_evaluation/stablediffusion/ai_Maltese_dog/153_sdv5_00117.png;ai_Maltese_dog
../subset_evaluation/stablediffusion/ai_Maltese_dog/153_sdv5_00075.png;ai_Maltese_dog
../subset_evaluation/stablediffusion/ai_Maltese_dog/153_sdv5_00021.png;ai_Maltese_dog
../subset_evaluation/stablediffusion/ai_Maltese_dog/153_sdv5_00140.png;ai_Maltese_dog
../subset_evaluation/stablediffusion/ai_Maltese_dog/153_sdv5_00057.png;ai_Maltese_dog
../subset_evaluation/stablediffusion/ai_Maltese_dog/153_sdv5_00195.png;ai_Maltese_dog
../subset_evaluation/stablediffusion/ai_Maltese_dog/153_sdv5_00005.png;ai_Maltese_dog
../subset_evaluation/stablediffusion/ai_Maltese_dog/153_sdv5_00095.png;ai_Maltese_dog
../subset_evaluation/stablediffusion/ai_Maltese_dog/153_sdv5_00050.png;ai_Maltese_dog
../subset_evaluation/stablediffusion/ai_Maltese_dog/153_sdv5_00010.png;ai_Maltese_dog
../subset_evaluation/stablediffusion/ai_Maltese_dog/153_sdv5_00101.png;ai_Maltese_dog
../subset_evaluation/stablediffusion/ai_Maltese_dog/153_sdv5_00052.png;ai_Maltese_dog
../subset_evaluation/stablediffusion/ai_Maltese_dog/153_sdv5_00086.png;ai_Maltese_dog
../subset_evaluation/stablediffusion/ai_Maltese_dog/153_sdv5_00150.png;ai_Maltese_dog
../subset_evaluation/stablediffusion/ai_Maltese_dog/153_sdv5_00072.png;ai_Maltese_dog
