path;group_name
../subset_evaluation/biggan/ai_vacuum/882_biggan_00138.png;ai_vacuum
../subset_evaluation/biggan/ai_vacuum/882_biggan_00076.png;ai_vacuum
../subset_evaluation/biggan/ai_vacuum/882_biggan_00008.png;ai_vacuum
../subset_evaluation/biggan/ai_vacuum/882_biggan_00078.png;ai_vacuum
../subset_evaluation/biggan/ai_vacuum/882_biggan_00107.png;ai_vacuum
../subset_evaluation/biggan/ai_vacuum/882_biggan_00180.png;ai_vacuum
../subset_evaluation/biggan/ai_vacuum/882_biggan_00109.png;ai_vacuum
../subset_evaluation/biggan/ai_vacuum/882_biggan_00102.png;ai_vacuum
../subset_evaluation/biggan/ai_vacuum/882_biggan_00079.png;ai_vacuum
../subset_evaluation/biggan/ai_vacuum/882_biggan_00055.png;ai_vacuum
../subset_evaluation/biggan/ai_vacuum/882_biggan_00120.png;ai_vacuum
../subset_evaluation/biggan/ai_vacuum/882_biggan_00050.png;ai_vacuum
../subset_evaluation/biggan/ai_vacuum/882_biggan_00129.png;ai_vacuum
../subset_evaluation/biggan/ai_vacuum/882_biggan_00060.png;ai_vacuum
../subset_evaluation/biggan/ai_vacuum/882_biggan_00022.png;ai_vacuum
../subset_evaluation/biggan/ai_vacuum/882_biggan_00179.png;ai_vacuum
../subset_evaluation/biggan/ai_vacuum/882_biggan_00130.png;ai_vacuum
../subset_evaluation/biggan/ai_vacuum/882_biggan_00160.png;ai_vacuum
../subset_evaluation/biggan/ai_vacuum/882_biggan_00170.png;ai_vacuum
../subset_evaluation/biggan/ai_vacuum/882_biggan_00042.png;ai_vacuum
../subset_evaluation/biggan/ai_vacuum/882_biggan_00021.png;ai_vacuum
../subset_evaluation/biggan/ai_vacuum/882_biggan_00117.png;ai_vacuum
../subset_evaluation/biggan/ai_vacuum/882_biggan_00004.png;ai_vacuum
../subset_evaluation/biggan/ai_vacuum/882_biggan_00049.png;ai_vacuum
../subset_evaluation/biggan/ai_vacuum/882_biggan_00188.png;ai_vacuum
../subset_evaluation/biggan/ai_vacuum/882_biggan_00001.png;ai_vacuum
../subset_evaluation/biggan/ai_vacuum/882_biggan_00093.png;ai_vacuum
../subset_evaluation/biggan/ai_vacuum/882_biggan_00140.png;ai_vacuum
../subset_evaluation/biggan/ai_vacuum/882_biggan_00053.png;ai_vacuum
