path;group_name
../../subset_evaluation/biggan/ai_tractor/866_biggan_00087.png;ai_tractor
../../subset_evaluation/biggan/ai_tractor/866_biggan_00148.png;ai_tractor
../../subset_evaluation/biggan/ai_tractor/866_biggan_00102.png;ai_tractor
../../subset_evaluation/biggan/ai_tractor/866_biggan_00124.png;ai_tractor
../../subset_evaluation/biggan/ai_tractor/866_biggan_00042.png;ai_tractor
../../subset_evaluation/biggan/ai_tractor/866_biggan_00107.png;ai_tractor
../../subset_evaluation/biggan/ai_tractor/866_biggan_00023.png;ai_tractor
../../subset_evaluation/biggan/ai_tractor/866_biggan_00109.png;ai_tractor
../../subset_evaluation/biggan/ai_tractor/866_biggan_00119.png;ai_tractor
../../subset_evaluation/biggan/ai_tractor/866_biggan_00176.png;ai_tractor
../../subset_evaluation/biggan/ai_tractor/866_biggan_00050.png;ai_tractor
../../subset_evaluation/biggan/ai_tractor/866_biggan_00137.png;ai_tractor
../../subset_evaluation/biggan/ai_tractor/866_biggan_00159.png;ai_tractor
../../subset_evaluation/biggan/ai_tractor/866_biggan_00033.png;ai_tractor
../../subset_evaluation/biggan/ai_tractor/866_biggan_00120.png;ai_tractor
../../subset_evaluation/biggan/ai_tractor/866_biggan_00043.png;ai_tractor
../../subset_evaluation/biggan/ai_tractor/866_biggan_00167.png;ai_tractor
../../subset_evaluation/biggan/ai_tractor/866_biggan_00091.png;ai_tractor
../../subset_evaluation/biggan/ai_tractor/866_biggan_00085.png;ai_tractor
../../subset_evaluation/biggan/ai_tractor/866_biggan_00077.png;ai_tractor
../../subset_evaluation/biggan/ai_tractor/866_biggan_00062.png;ai_tractor
../../subset_evaluation/biggan/ai_tractor/866_biggan_00094.png;ai_tractor
../../subset_evaluation/biggan/ai_tractor/866_biggan_00034.png;ai_tractor
../../subset_evaluation/biggan/ai_tractor/866_biggan_00057.png;ai_tractor
../../subset_evaluation/biggan/ai_tractor/866_biggan_00055.png;ai_tractor
../../subset_evaluation/biggan/ai_tractor/866_biggan_00170.png;ai_tractor
../../subset_evaluation/biggan/ai_tractor/866_biggan_00123.png;ai_tractor
../../subset_evaluation/biggan/ai_tractor/866_biggan_00179.png;ai_tractor
../../subset_evaluation/biggan/ai_tractor/866_biggan_00093.png;ai_tractor
../../subset_evaluation/biggan/ai_tractor/866_biggan_00032.png;ai_tractor
../../subset_evaluation/biggan/ai_tractor/866_biggan_00012.png;ai_tractor
../../subset_evaluation/biggan/ai_tractor/866_biggan_00187.png;ai_tractor
